School Name,School Code
Waller High School,447335
Waxahachie High School,447382
Weatherford High School,447395
Weslaco High School,447440
Weslaco East High School,447441
Whitehouse High School,447517
Whitewright High School,447530
The Woodlands College Park High School,447642
Woodlands Christian Academy,447644
Radiant Stem Academy,448148
American Fork High School,450005
American Preparatory Academy Draper III,450058
Providence Hall Charter School,450124
Herriman High School,450126
Layton High School,450163
Murray High School,450235
Timpanogos High School,450283
Park City High School,450290
Waterford School,450328
Pine View High School,450354
Rowland Hall,450385
West High School,450400
Alta High School,450402
Mount Anthony Union High School,460030
Essex High School,460135
Montpelier High School,460255
North Country Union High School,460280
St Johnsbury Academy,460395
South Burlington High School,460413
Hartford High School,460495
BASIS Independent McLean,470006
Bishop Ireton High School,470019
John Champe High School,470021
West Potomac High School,470026
Hayfield Secondary School,470028
Ideaventions Academy for Mathematics and Science,470033
Saint Stephen's and Saint Agnes School,470040
T C Williams High School,470051
Thomas Jefferson High School for Science and Technology,470054
Briar Woods High School,470061
Riverside High School,470064
Bishop O'Connell High School,470103
Wakefield High School,470120
Washington-Lee High School,470125
Department of Defense Education Activity Virtual High School,470132
Broad Run High School,470135
Rock Ridge High School,470140
Patrick Henry High School,470148
Blacksburg High School,470225
Parry McCluer High School,470345
Lake Braddock Secondary School,470353
Fluvanna County High School,470390
Chantilly High School,470402
Westfield High School,470406
Albemarle High School,470420
Charlottesville High School,470423
Chatham Hall,470445
Hickory High School,470462
Grassfield High School,470469
Western Branch High School,470479
Thomas Dale High School,470485
Lloyd C Bird High School,470486
Cosby High School,470503
Centreville High School,470549
Western Albemarle High School,470627
Lee-Davis High School,470765
Fairfax High School,470785
Woodson High School,470788
Falls Church High School,470792
George Mason High School,470795
Stafford High School,470800
Paul VI Catholic High School,470801
Trinity Christian School,470805
Shenandoah Valley Governor's School,470835
Jefferson Forest High School,470853
Riverbend High School,470887
Deep Run High School,470952
Goochland High School,470965
The Madeira School,470985
Herndon High School,471065
Battlefield High School,471069
Wakefield School,471117
King George High School,471180
Heritage High School,471227
Loudoun County High School,471230
Tuscarora High School,471232
South County High School,471251
Princess Anne High School,471315
Madison County High School,471325
Osbourn Park Senior High School,471345
Martinsville High School,471375
Langley High School,471393
McLean High School,471395
The Potomac School,471396
Foxcroft School,471425
Middleburg Academy,471427
Clover Hill High School,471429
Midlothian High School,471430
Staunton River High School,471450
Hampton Roads Academy,471533
Kettle Run High School,471561
Patriot High School,471562
Bishop Sullivan Catholic High School,471615
Norview High School,471620
Flint Hill School,471648
Orange County High School,471660
Spotswood High School,471715
Appomattox Regional Governor's School Arts And Technology,471716
Matoaca High School,471720
Powhatan High School,471785
Prince George High School,471790
Loudoun Valley High School,471803
Woodgrove High School,471804
Mills Godwin High School,471872
Monacan High School,471873
Saint Christopher's School,471890
Cave Spring High School,471933
North Cross School,471941
Patrick Henry High School,471943
Hidden Valley High School,471951
Franklin County High School,471985
Academies of Loudoun,472015
Freedom High School,472110
Massaponax High School,472131
West Springfield High School,472140
Brooke Point High School,472142
Colonial Forge High School,472144
William Monroe High School,472145
Mountain View High School,472147
Park View High School,472171
Sherando High School,472174
Potomac Falls High School,472176
Dominion High School,472178
Suffolk Christian Academy,472209
Nansemond-Suffolk Academy,472213
Landstown High School,472273
James Madison High School,472278
Oakton High School,472279
William Byrd High School,472280
Floyd E Kellam High School,472287
Frank W Cox High School,472289
First Colonial High School,472290
Kempsville High School,472293
Fauquier High School,472305
Salem High School,472306
Ocean Lakes High School,472308
Liberty High School,472310
James Wood High School,472430
Woodberry Forest School,472455
Gar-Field High School,472460
Woodbridge Senior High School,472463
Forest Park High School,472468
Massanutten Military Academy,472475
North Creek High School,480013
Anacortes High School,480025
Auburn Mountainview High School,480044
Auburn Riverside High School,480046
Washington Connections Academy,480052
Auburn High School,480055
Bellevue Christian School,480065
Eastside Catholic High School,480067
International School,480068
Interlake High School,480069
Bellevue Senior High School,480070
Newport High School,480071
Sammamish High School,480072
Overlake School,480073
Sehome High School,480083
Squalicum High School,480091
Bellingham High School,480094
Bridgeport High School,480115
Vashon Island High School,480135
Union High School,480139
Camas High School,480140
Cedarcrest High School,480145
Cheney High School,480185
Chimacum High School,480195
Mountlake Terrace High School,480343
Cascade Senior High School,480383
Everett High School,480385
Archbishop Murphy High School,480391
Peninsula High School,480420
Gig Harbor High School,480421
Issaquah High School,480500
Liberty High School,480502
Kelso High School,480520
Kamiakin High School,480524
Kentridge Senior High School,480536
Kentwood Senior High School,480539
Juanita High School,480543
Lake Washington High School,480545
Eastlake High School,480548
International Community School,480552
Timberline High School,480572
Lynnwood High School,480649
Tahoma Senior High School,480665
Mercer Island High School,480698
Yellow Wood Academy,480701
Henry M Jackson High School,480711
Monroe High School,480725
Kamiak High School,480758
Mount Si High School,480797
Oak Harbor High School,480810
Olympia High School,480835
Orting High School,480855
South Kitsap High School,480910
North Kitsap High School,480920
Quincy High School,480955
WANIC Skill Center,480971
Tesla Stem High School,480976
Redmond High School,480978
Charles A Lindbergh High School,480985
Hazen High School,480987
Richland High School,481000
Hanford High School,481002
Ballard High School,481045
Bishop Blanchet High School,481050
Cleveland Stem High School,481055
Franklin High School,481080
Holy Names Academy,481100
Ingraham High School,481112
Garfield High School,481115
Nathan Hale High School,481128
Roosevelt High School,481140
Seattle Preparatory School,481160
Shorecrest High School,481163
West Seattle High School,481165
Shorewood High School,481166
Sedro Woolley High School,481175
Sequim High School,481185
Central Kitsap High School,481195
Snohomish Senior High School,481210
Glacier Peak High School,481211
Emerald Ridge High School,481222
Spokane Virtual Learning,481243
Joel E Ferris High School,481258
John Rogers High School,481260
Lewis and Clark High School,481265
North Central High School,481275
Spokane Valley Tech,481291
Riverpoint Academy,481305
Bellarmine Preparatory School,481365
Charles Wright Academy,481368
Tacoma Science and Math Institute,481391
Washington High School,481402
Liberty Bell Junior-Senior High School,481445
Evergreen High School,481465
Seton Catholic College Preparatory High School,481471
Mountain View High School,481477
Skyview High School,481489
Heritage High School,481492
Vancouver iTech Preparatory,481493
Walla Walla High School,481503
Washtucna High School,481520
Wenatchee High School,481535
The Bear Creek School,481592
Woodinville High School,481598
Woodland High School,481600
Buckhannon-Upshur High School,490165
Musselman High School,490175
Charleston Catholic High School,490205
George Washington High School,490217
John Marshall High School,490483
Hedgesville High School,490545
Tug Valley High School,490655
Spring Mills High School,490781
Mingo Central Comprehensive High School,490794
Morgantown High School,490875
University High School,490880
Brooke High School,491365
Central Catholic High School,491400
Appleton North High School,500064
Baraboo High School,500140
Wayland Academy,500170
Bonduel High School,500250
Brookfield East High School,500281
Brookfield Central High School,500282
Brookfield Academy,500283
Cedarburg High School,500370
Cuba City High School,500470
Denmark High School,500520
De Pere High School,500525
East Troy High School,500565
Elkhorn Area High School,500600
Fennimore Middle High School,500650
Gibraltar High School,500660
Fort Atkinson High School,500690
North Crawford High School,500715
Grafton Senior High School,500770
Bay Port High School,500787
Preble High School,500795
Hartford Union High School,500850
Arrowhead High School,500853
Hortonville High School,500915
Kettle Moraine Lutheran High School,500951
Parker High School,500953
Joseph A Craig High School,500955
Jefferson High School,500965
Christian Life School,500996
Tremper High School,500998
Indian Trail High School And Academy,501006
Shoreland Lutheran High School,501013
Luxemburg Casco High School,501140
East High School,501150
James Madison Memorial High School,501157
Monona Grove High School,501160
La Follette High School,501163
West High School,501165
Marathon High School,501195
Marshfield High School,501230
Menomonee Falls High School,501285
Middleton High School,501320
Milton High School,501330
Divine Savior-Holy Angels High School,501350
Marquette University High School,501370
University School of Milwaukee,501390
Nicolet High School,501400
Hmong American Peace Academy,501415
Whitefish Bay High School,501505
Mukwonago High School,501590
Muskego High School,501607
New Berlin Eisenhower Middle High School,501631
New Berlin West Middle High School,501632
New Glarus High School,501635
New London High School,501650
New Richmond Senior High School,501655
Oregon High School,501715
Parkview Junior/Senior High School,501720
Lakeview Technology Academy,501822
Port Washington High School,501845
Sauk Prairie High School,501885
Saint Francis High School,502037
Shawano Senior High School,502080
South High School,502085
Sheboygan County Christian High School,502088
Slinger High School,502130
Stevens Point Area High School,502195
Sun Prairie High School,502242
Verona Area High School,502330
Kettle Moraine High School,502352
Watertown High School,502380
Catholic Memorial High School,502385
Waukesha North High School,502389
Waunakee High School,502395
Waupaca High School,502400
West Allis Central High School,502445
Nathan Hale High School,502450
West De Pere High School,502470
Dominican High School,502505
Whitewater High School,502525
Kelly Walsh High School,510058
East High School,510061
Powell High School,510340
California Home School,990598
Bollman Technical Education Center,990604
Colorado Home School,990699
Connecticut Home School,990799
Washington DC Home School,990999
Sims Academy of Innovation and Technology,991115
Georgia Home School,991199
Illinois Home School,991499
Indiana Home School,991599
Kansas Home School,991799
Kentucky Home School,991899
Center for Talented Youth at Johns Hopkins University,992101
Maryland Home School,992199
Massachusetts Home School,992299
Minnesota Home School,992499
Mississippi Home School,992599
Nebraska Home School,992899
New Jersey Home School,993199
North Carolina Home School,993499
Pennsylvania Home School,993999
Lamar Consolidated Independent School District: Alternative Testing Cohort,994413
Texas Home School,994499
Virginia Home School,994799
Washington Home School,994899
Wisconsin Home School,995099
