School Code,School Name,School Address,City,Zip,State
101655,West Port High School,3733 SW 80TH AVE,OCALA,34481,FL
101656,Olympia High School,M,ORLANDO,32835,FL
101663,James Rickards High School,3013 JIM LEE RD,TALLAHASSEE,32301,FL
101680,Academy of the Holy Names,,,,FL
101686,Berkeley Preparatory School,,,,FL
101700,Plant Senior High School,2415 S HIMES AVE,TAMPA,33629,FL
101714,Alonso High School,8302 MONTAGUE ST,TAMPA,33635,FL
101715,Jesuit High School,,,,FL
101718,Leto High School,4409 W SLIGH AVE,TAMPA,33614,FL
101731,Tampa Catholic High School,,,,FL
101739,East Lake High School,1300 SILVER EAGLE DR,TARPON SPRINGS,34688,FL
101745,Coral Shores High School,89901 OLD HWY,TAVERNIER,33070,FL
101752,Walter L Sickles High School,7950 GUNN HWY,TAMPA,33626,FL
101760,Titusville High School,150 TERRIER TRL S,TITUSVILLE,32780,FL
101765,Middleton High School,4801 N 22ND ST,TAMPA,33610,FL
101771,Freedom High School,17410 COMMERCE PARK BLVD,TAMPA,33647,FL
101778,Bloomingdale Senior High School,1700 BLOOMINGDALE AVE,VALRICO,33596,FL
101785,Vernon High School,3232 MOSS HILL RD,VERNON,32462,FL
101791,South Walton High School,645 GREENWAY TRL,SANTA ROSA BEACH,32459,FL
101795,Vero Beach High School,1707 16TH ST,VERO BEACH,32960,FL
101798,Fleming Island High School,2233 VILLAGE SQUARE PKWY,ORANGE PARK,32003,FL
101801,Freedom High School,2500 TAFT VINELAND RD,ORLANDO,32837,FL
101807,Everglades High School,17100 SW 48TH CT,MIRAMAR,33027,FL
101818,Forest Hill Community High School,6901 PARKER AVE,WEST PALM BEACH,33405,FL
101820,Palm Beach Lakes Community High School,3505 SHILOH DR,WEST PALM BEACH,33407,FL
101821,Kings Academy,,,,FL
101833,Villages Charter School,251 BUFFALO TRL,THE VILLAGES,32162,FL
101842,Cypress Bay High School,18600 VISTA PARK BLVD,WESTON,33332,FL
101844,Palm Beach Central High School,8499 FOREST HILL BLVD,WELLINGTON,33411,FL
101853,Edgewood Junior Senior High School,180 E MERRITT AVE,MERRITT ISLAND,32953,FL
101885,West Orange High School,1625 BEULAH RD,WINTER GARDEN,34787,FL
101892,All Saints Academy,,,,FL
101902,Winter Park High School,2100 SUMMERFIELD RD,WINTER PARK,32792,FL
101905,Winter Springs High School,130 TUSKAWILLA RD,WINTER SPRINGS,32708,FL
101923,Park Vista Community High School,7900 S JOG RD,LAKE WORTH,33467,FL
101930,Deane Bozeman School,13410 HIGHWAY 77,PANAMA CITY,32409,FL
101979,Ocoee High School,M,OCOEE,34761,FL
101981,Hagerty High School,3225 LOCKWOOD BLVD,OVIEDO,32765,FL
101983,International Studies Charter High School,2480 SW 8TH ST,MIAMI,33135,FL
101994,Seminole Ridge Community High School,4601 SEMINOLE PRATT WHITNEY RD,LOXAHATCHEE,33470,FL
102007,Matanzas High School,3535 OLD KINGS RD N,PALM COAST,32137,FL
102059,Spoto High School,8538 EAGLE PALM DR,RIVERVIEW,33578,FL
102068,Ronald W Reagan Doral Senior High School,8600 NW 107TH AVE,DORAL,33178,FL
102069,Doral Performing Arts and Entertainment Academy,11100 NW 27TH ST,DORAL,33172,FL
102071,Score Academy Palm Beach Gardens,,,,FL
102101,First Baptist Academy,,,,FL
102124,Sunlake High School,3023 SUNLAKE BLVD,LAND O LAKES,34638,FL
102126,Mater Lakes Academy High School,17300 NW 87TH AVE,HIALEAH,33015,FL
102127,Wekiva High School,2501 N HIAWASSEE RD,APOPKA,32703,FL
102152,Mater Performing Arts and Entertainment Academy,7901 NW 103RD ST,HIALEAH GARDENS,33016,FL
102165,Young Men's Preparatory Academy,3001 NW 2ND AVE,MIAMI,33127,FL
102181,West Broward High School,500 NW 209TH AVE,PEMBROKE PINES,33029,FL
102183,Hialeah Gardens High School,11700 HIALEAH GARDENS BLVD,HIALEAH GARDENS,33018,FL
102192,Steinbrenner High School,5575 W LUTZ LAKE FERN RD,LUTZ,33558,FL
102196,East River High School,650 EAST RIVER FALCONS WAY,ORLANDO,32833,FL
102199,Lake Nona High School,12500 NARCOOSSEE RD,ORLANDO,32832,FL
102207,Archimedean Upper Conservatory,12425 SW 72ND ST,MIAMI,33183,FL
102285,Oakleaf High School,4035 PLANTATION OAKS BLVD,ORANGE PARK,32065,FL
102308,Creekside High School,100 KNIGHTS LN,SAINT JOHNS,32259,FL
102320,Atlantic Coast High School,9735 R G SKINNER PKWY,JACKSONVILLE,32256,FL
102333,iPreparatory Academy,1500 BISCAYNE BLVD STE 129,MIAMI,33132,FL
102386,Riviera Preparatory School,,,,FL
102396,Somerset Academy South Homstead High School,305 NE 2ND RD,HOMESTEAD,33030,FL
102398,Jose Marti MAST 6-12 Academy,5701 W 24TH AVE,HIALEAH,33016,FL
102550,Seacoast Collegiate High School,,,,FL
102575,Millennium 6-12 Collegiate Academy,,,,FL
102581,Lake Minneola High School,101 N HANCOCK RD,MINNEOLA,34715,FL
102595,iMater Preparatory Academy High School,651 WEST 20TH ST,MIAMI,33010,FL
102601,Sheridan Technical High School,5400 SHERIDAN ST,HOLLYWOOD,33021,FL
102603,San Jose Preparatory High School,4072 SUNBEAM RD,JACKSONVILLE,32257,FL
102607,MAST at FIU Biscayne Bay Campus,3000 NE 151 ST,NORTH MIAMI,33181,FL
104450,Score Academy Wellington,,,,FL
110005,North Cobb High School,3400 Old 41 Hwy NW,Kennesaw,30144,GA
110057,Allatoona High School,3300 Dallas Acworth Hwy NW,Acworth,30101,GA
110058,Alpharetta High School,3595 Webb Bridge Rd,Alpharetta,30005,GA
110060,Milton High School,13025 Birmingham Hwy,Alpharetta,30004,GA
110062,Mount Pisgah Christian School,,,,GA
110095,Armuchee High School,4203 Martha Berry Hwy NW,Rome,30165,GA
110108,Georgia Cyber Academy,503 Oak Pl Ste 540,Atlanta,30349,GA
110146,Chattahoochee High School,5230 Taylor Rd,Alpharetta,30022,GA
110167,Galloway School,,,,GA
110170,Henry W Grady High School,929 Charles Allen Dr NE,Atlanta,30309,GA
110189,Mount Vernon Presbyterian School,,,,GA
110225,Georgia Virtual School,,,,GA
110226,Saint Pius X Catholic High School,,,,GA
110232,Cristo Rey Atlanta Jesuit High School,,,,GA
110256,The Westminster Schools,,,,GA
110271,Charles R Drew Charter School,,,,GA
110275,Academy of Richmond County,910 Russell St,Augusta,30904,GA
110277,Aquinas High School,,,,GA
110281,A R Johnson Health Science and Engineering Magnet High School,1324 Laney Walker Blvd,Augusta,30901,GA
110285,Glenn Hills High School,2840 Glenn Hills Dr,Augusta,30906,GA
110365,Appling County High School,482 Blackshear Hwy,Baxley,31513,GA
110369,Bethlehem Christian Academy,,,,GA
110401,North Oconee High School,1081 Rocky Branch Rd,Bogart,30622,GA
110415,Bowdon High School,504 W College St,Bowdon,30108,GA
110425,Jackson County Comprehensive High School,1668 Winder Hwy,Jefferson,30549,GA
110473,Brunswick High School,3885 Altama Ave,Brunswick,31520,GA
110550,Calhoun High School,355 S River St,Calhoun,30701,GA
110589,Cherokee High School,930 Marietta Hwy,Canton,30114,GA
110695,Clarkston High School,618 N Indian Creek Dr,Clarkston,30021,GA
110797,Woodward Academy,,,,GA
110822,Brookstone School,,,,GA
110825,Columbus High School,1700 Cherokee Ave,Columbus,31906,GA
110860,Rockdale County High School,1174 Bulldog Cir NE,Conyers,30012,GA
110864,Rockdale Career Academy,,,,GA
110920,Forsyth Central High School,520 Tribble Gap Rd,Cumming,30040,GA
110921,North Forsyth High School,3635 Coal Mountain Dr,Cumming,30028,GA
110922,South Forsyth High School,585 Peachtree Pkwy,Cumming,30041,GA
110927,Lambert High School,805 Nichols Rd,Suwanee,30024,GA
110929,West Forsyth High School,4155 Drew Rd,Cumming,30040,GA
110931,Forsyth Virtual Academy,1130 Dahlonega Hwy,Cumming,30040,GA
111005,Madison County High School,600 Madison St,Danielsville,30633,GA
111045,Decatur High School,310 N McDonough St,Decatur,30030,GA
111104,Alexander High School,6500 Alexander Pkwy,Douglasville,30135,GA
111107,Chapel Hill High School,4899 Chapel Hill Rd,Douglasville,30135,GA
111110,Douglas County High School,8705 Campbellton St,Douglasville,30134,GA
111140,Gwinnett School of Mathematics Science and Technology,970 Mcelvaney Ln,Lawrenceville,30044,GA
111154,North Springs High School,7447 Roswell Rd NE,Atlanta,30328,GA
111160,Dodge County High School,350 Pearl Bates Ave,Eastman,31023,GA
111210,Elbert County Comprehensive High School,600 Abernathy Cir,Elberton,30635,GA
111230,Gilmer High School,408 Bobcat Trl,Ellijay,30540,GA
111258,Greenbrier High School,5114 Riverwood Pkwy,Evans,30809,GA
111275,Fayette County High School,1 Tiger Trl,Fayetteville,30214,GA
111279,Whitewater High School,100 Wildcat Way,Fayetteville,30215,GA
111281,Flowery Branch High School,6603 Spout Springs Rd,Flowery Branch,30542,GA
111305,Forest Park High School,5452 Phillips Dr,Forest Park,30297,GA
111405,Riverside Military Academy,,,,GA
111455,George Walton Academy,,,,GA
111496,Lake Oconee Academy,,,,GA
111739,Kennesaw Mountain High School,1898 Kennesaw Due West Rd NW,Kennesaw,30152,GA
111798,Discovery High School,1335 Old Norcross Rd,Lawrenceville,30046,GA
111800,Mountain View High School,2351 Sunny Hill Rd,Lawrenceville,30043,GA
111805,Central Gwinnett High School,564 W Crogan St,Lawrenceville,30045,GA
111825,Berkmar High School,405 Pleasant Hill Rd NW,Lilburn,30047,GA
111835,Pepperell High School,3 Dragon Dr SE,Lindale,30147,GA
111836,Lithia Springs High School,2520 E County Line Rd,Lithia Springs,30122,GA
111852,Grayson High School,50 Hope Hollow Rd,Loganville,30052,GA
111854,Luella High School,603 Walker Dr,Locust Grove,30248,GA
111866,Johns Creek High School,5575 State Bridge Rd,Johns Creek,30022,GA
111868,Arabia Mountain High School,6775 S Goddard Rd,Lithonia,30038,GA
111955,Mount Desales Academy,,,,GA
111961,Stratford Academy,,,,GA
111965,Morgan County High School,1231 College Dr,Madison,30650,GA
111986,Walker School,,,,GA
111987,Walton High School,1590 Bill Murdock Rd,Marietta,30062,GA
111996,Mount Paran Christian School,,,,GA
111998,Pope High School,3001 Hembree Rd NE,Marietta,30062,GA
112010,Wheeler High School,375 Holt Rd NE,Marietta,30068,GA
112046,Eagle Landing Christian Academy,,,,GA
112129,Cambridge High School,2845 Bethany Bnd,Milton,30004,GA
112160,Jasper County High School,14477 Ga Highway 11 N,Monticello,31064,GA
112190,Colquitt County High School,105 Darbyshire Road,Norman Park,31771,GA
112215,Mount Zion High School,280 Eureka Church Rd,Carrollton,30117,GA
112243,The Heritage School,,,,GA
112250,Newnan High School,190 Lagrange St,Newnan,30263,GA
112278,Greater Atlanta Christian School,,,,GA
112279,Meadowcreek High School,4455 Steve Reynolds Blvd,Norcross,30093,GA
112280,Norcross High School,5300 Spalding Dr,Norcross,30092,GA
112360,McIntosh High School,201 Walt Banks Rd,Peachtree City,30269,GA
112435,McEachern High School,2400 New MacLand Rd,Powder Springs,30127,GA
112525,Richmond Hill High School,1 Wildcat Dr,Richmond Hill,31324,GA
112535,Ringgold High School,29 Tiger Trl,Ringgold,30736,GA
112580,Coosa High School,4454 Alabama Hwy NW,Rome,30165,GA
112615,Ridgeland High School,2478 Happy Valley Rd,Rossville,30741,GA
112618,Blessed Trinity Catholic High School,,,,GA
112623,Centennial High School,9310 Scott Rd,Roswell,30076,GA
112625,Roswell High School,11595 King Rd,Roswell,30075,GA
112629,Saint Francis High School,,,,GA
112696,Savannah Arts Academy,500 Washington Ave,Savannah,31405,GA
112718,Windsor Forest High School,12419 Largo Dr,Savannah,31419,GA
112723,East Coweta High School,400 Highway 154,Sharpsburg,30277,GA
112725,Model High School,3252 Calhoun Rd NE,Rome,30161,GA
112730,Scholars Guild Academy,,,,GA
112745,Campbell High School,5265 Ward St SE,Smyrna,30080,GA
112827,Woodland High School,800 Moseley Dr,Stockbridge,30281,GA
112859,Lanier High School,918 Buford Hwy,Sugar Hill,30518,GA
112862,Collins Hill High School,50 Taylor Rd,Suwanee,30024,GA
112866,Peachtree Ridge High School,1555 Old Peachtree Rd NW,Suwanee,30024,GA
112995,Thomson High School,1160 White Oak Rd,Thomson,30824,GA
113052,Sandy Creek High School,360 Jenkins Rd,Tyrone,30290,GA
113130,Villa Rica High School,600 Rocky Branch Rd,Villa Rica,30180,GA
113151,Houston County High School,920 Ga Highway 96,Warner Robins,31088,GA
113190,Oconee County High School,2721 Hog Mountain Rd,Watkinsville,30677,GA
113285,Camden County High School,6300 Laurel Island Pkwy,Kingsland,31548,GA
113295,"Flint River Academy, Inc",,,,GA
113303,River Ridge High School,400 Arnold Mill Rd,Woodstock,30188,GA
113306,Etowah High School,6565 Putnam Ford Dr,Woodstock,30189,GA
113308,Cherokee Christian High School,,,,GA
113309,Woodstock High School,2010 Towne Lake Hills South Dr,Woodstock,30189,GA
120003,James Campbell High School,M,Ewa Beach,96706,HI
120025,Honoka'a High and Intermediate School,M,Honokaa,96727,HI
120040,Iolani School,,,,HI
120055,Kamehameha Schools: Kapalama Campus,,,,HI
120085,Punahou School,,,,HI
120100,"St. Andrew's School, The Priory",,,,HI
120105,Saint Francis School,,,,HI
120155,James B Castle High School,M,Kaneohe,96744,HI
120160,Kapaa High School,M,Kapaa,96746,HI
120161,Kapolei High School,M,Kapolei,96707,HI
120165,Konawaena High School,M,Kealakekua,96750,HI
120174,Kealakehe High School,M,Kailua-Kona,96740,HI
120197,Mililani High School,M,Mililani,96789,HI
120198,Seabury Hall,,,,HI
120214,Hanalani Schools: Upper School,,,,HI
120215,Leilehua High School,M,Wahiawa,96786,HI
120218,King Kekaulike High School,M,Pukalani,96768,HI
120220,Waialua High School,M,Waialua,96791,HI
130001,Ridgevue High School,,,,ID
130041,Bishop Kelly High School,,,,ID
130042,Boise High School,1010 WEST WASHINGTON ST,BOISE,83702,ID
130043,Borah High School,6001 CASSIA STREET,BOISE,83709,ID
130046,Capital High School,8055 GODDARD ROAD,BOISE,83704,ID
130073,Caldwell Senior High School,3401 S INDIANA,CALDWELL,83605,ID
130115,Coeur D Alene Charter Academy,4904 N DUNCAN DR,COEUR D'ALENE,83815,ID
130215,Fruitland High School,501 IOWA AVE,FRUITLAND,83619,ID
130270,Wood River High School,1250 FOX ACRES RD,HAILEY,83333,ID
130380,McCall-Donnelly High School,401 N MISSION ST,MCCALL,83638,ID
130389,Centennial High School,12400 WEST MC MILLAN ROAD,BOISE,83713,ID
130535,Madison Senior High School,,,,ID
130635,Twin Falls High School,1615 FILER AVE E,TWIN FALLS,83301,ID
140027,Harry D Jacobs High School,M,Algonquin,60102,IL
140070,Antioch Community High School,M,Antioch,60002,IL
140090,Argo Community High School,M,Summit,60501,IL
140097,John Hersey High School,M,Arlington Heights,60004,IL
140098,Saint Viator High School,,,,IL
140205,Barrington Community High School,M,Barrington,60010,IL
140212,Batavia High School,M,Batavia,60510,IL
140290,Fenton High School,M,Bensenville,60106,IL
140303,J Sterling Morton West High School,M,Berwyn,60402,IL
140335,Bloomington High School,M,Bloomington,61701,IL
140447,Buffalo Grove High School,M,Buffalo Grove,60089,IL
140534,Glenbard North High School,M,Carol Stream,60188,IL
140563,Cary-Grove Community High School,M,Cary,60013,IL
140627,Chicago Academy For The Arts,,,,IL
140640,Lane Technical High School,M,Chicago,60618,IL
140661,Chicago Academy High School,M,Chicago,60634,IL
140704,Marine Leadership Academy,,,,IL
140825,Martin L King High School,M,Chicago,60653,IL
140827,Johnson College Prep,,,,IL
140850,DePaul College Prep,,,,IL
140877,Hubbard High School,M,Chicago,60629,IL
140899,Hancock College Preparatory High School,M,Chicago,60629,IL
140905,Jones College Preparatory,M,Chicago,60605,IL
140991,ITW David Speer Academy,,,,IL
141016,Curie Metropolitan High School,M,Chicago,60632,IL
141042,Eric Solorio Academy High School,M,Chicago,60632,IL
141045,Mount Carmel High School,,,,IL
141063,Notre Dame College Preparatory High School,,,,IL
141097,Ridgewood High School,M,Norridge,60706,IL
141100,Lincoln Park High School,M,Chicago,60614,IL
141141,"Infinity Math, Science and Technology High School at Little Village Lawndale High School Campus",M,Chicago,60623,IL
141170,St Ignatius College Preparatory School,,,,IL
141297,Gwendolyn Brooks College Preparatory Academy,M,Chicago,60628,IL
141303,Chicago Academy for Advanced Technology,M,Chicago,60608,IL
141307,Mather High School,M,Chicago,60659,IL
141374,Horizon Science Acad-Mckinley Park,,,,IL
141376,Wolcott School,,,,IL
141382,Walter Payton College Preparatory High School,M,Chicago,60610,IL
141390,Bloom High School,M,Chicago Heights,60411,IL
141391,Bloom Trail High School,M,Chicago Heights,60411,IL
141392,Disney II Magnet School,,,,IL
141393,Marian Catholic High School,,,,IL
141410,J Sterling Morton East High School,M,Cicero,60804,IL
141428,Hinsdale South High School,M,Darien,60561,IL
141505,Crete-Monee High School,M,Crete,60417,IL
141515,Crystal Lake Central High School,M,Crystal Lake,60014,IL
141517,Crystal Lake South High School,M,Crystal Lake,60014,IL
141519,Prairie Ridge High School,M,Crystal Lake,60012,IL
141570,Deerfield High School,M,Deerfield,60015,IL
141595,Maine East High School,M,Park Ridge,60068,IL
141597,Maine West High School,M,Des Plaines,60018,IL
141725,East Saint Louis Senior High School,M,East Saint Louis,62205,IL
141735,Edwardsville Senior High School,M,Edwardsville,62025,IL
141778,Elk Grove High School,M,Elk Grove Village,60007,IL
141805,York Community High School,M,Elmhurst,60126,IL
141815,Elmwood Park High School,M,Elmwood Park,60707,IL
141858,Christ Our Savior Lutheran High School,,,,IL
141860,Evanston Township High School,M,Evanston,60201,IL
141870,Prairie Central High School,M,Fairbury,61739,IL
141948,Lincoln-Way East High School,M,Frankfort,60423,IL
141960,East Leyden High School,M,Franklin Park,60131,IL
142073,Glenbard South High School,M,Glen Ellyn,60137,IL
142075,Glenbard West High School,M,Glen Ellyn,60137,IL
142078,Glenbrook South High School,M,Glenview,60026,IL
142175,Warren Township High School,M,Gurnee,60031,IL
142248,Harvest Christian Academy,,,,IL
142275,Highland Park High School,M,Highland Park,60035,IL
142280,Hillsboro High School,M,Hillsboro,62049,IL
142300,Hinsdale Central High School,M,Hinsdale,60521,IL
142301,Hoffman Estates High School,M,Hoffman Estates,60169,IL
142307,Homewood Flossmoor High School,M,Flossmoor,60422,IL
142320,Huntley High School,M,Huntley,60142,IL
142355,Routt Catholic High School,,,,IL
142373,Joliet Township High School West,M,Joliet,60435,IL
142385,Joliet Central High School,M,Joliet,60432,IL
142418,Kankakee High School,M,Kankakee,60901,IL
142524,Lakes Community High School,M,Lake Villa,60046,IL
142530,Lake Zurich Senior High School,M,Lake Zurich,60047,IL
142590,Lemont Township High School,M,Lemont,60439,IL
142620,Libertyville High School,M,Libertyville,60048,IL
142655,Lockport Township High School-East,M,Lockport,60441,IL
142852,Lake Park High School,M,Roselle,60172,IL
143010,Morton High School,M,Morton,61550,IL
143062,Prospect High School,M,Mt Prospect,60056,IL
143097,Mundelein High School,M,Mundelein,60060,IL
143200,Normal Community High School,M,Normal,61761,IL
143201,Normal Community West High School,M,Normal,61761,IL
143211,Christian Heritage Academy,,,,IL
143215,Glenbrook North High School,M,Northbrook,60062,IL
143223,West Leyden High School,M,Northlake,60164,IL
143245,Oak Park And River Forest High School,M,Oak Park,60302,IL
143325,Carl Sandburg High School,M,Orland Park,60462,IL
143330,Oswego High School,M,Oswego,60543,IL
143331,Oswego East High School,M,Oswego,60543,IL
143343,James B Conant High School,M,Hoffman Estates,60169,IL
143345,Palatine High School,M,Palatine,60074,IL
143347,William Fremd High School,M,Palatine,60067,IL
143357,Amos Alonzo Stagg High School,M,Palos Hills,60465,IL
143377,Maine South High School,M,Park Ridge,60068,IL
143465,Saint Bede Academy,,,,IL
143500,Plano High School,M,Plano,60545,IL
143530,Polo Community High School,M,Polo,61064,IL
143550,Adlai E Stevenson High School,M,Lincolnshire,60069,IL
143630,Richmond-Burton Community High School,M,Richmond,60071,IL
143655,Riverside-Brookfield Township High School,M,Riverside,60546,IL
143724,Rockford Christian High School,,,,IL
143736,Rolling Meadows High School,M,Rolling Meadows,60008,IL
143857,Schaumburg High School,M,Schaumburg,60194,IL
143926,Niles West High School,M,Skokie,60077,IL
143927,Niles North High School,M,Skokie,60077,IL
143955,Springfield Southeast High School,M,Springfield,62703,IL
144010,Sterling High School,M,Sterling,61081,IL
144117,Victor J Andrew High School,M,Orland Hills,60487,IL
144214,Vernon Hills High School,M,Vernon Hills,60061,IL
144232,Willowbrook High School,M,Villa Park,60181,IL
144310,Wauconda High School,M,Wauconda,60084,IL
144322,Waukegan High School,M,Waukegan,60085,IL
144350,Community High School 94,M,West Chicago,60185,IL
144387,Wheeling High School,M,Wheeling,60090,IL
144395,Williamsfield High School,M,Williamsfield,61489,IL
144403,Loyola Academy,,,,IL
144470,Woodstock High School,M,Woodstock,60098,IL
144479,Woodstock North High School,M,Woodstock,60098,IL
144515,Zion-Benton Township High School,M,Zion,60099,IL
150165,Bedford-North Lawrence High School,595 N Stars Blvd,Bedford,47421,IN
150215,Bloomington High School South,1965 S Walnut St,Bloomington,47401,IN
150335,Brownsburg High School,1000 S Odell St,Brownsburg,46112,IN
150445,Carmel High School,520 E Main St,Carmel,46032,IN
150608,Columbus East High School,230 S Marr Rd,Columbus,47201,IN
150610,Columbus North High School,1400 25th St,Columbus,47201,IN
150669,Southmont High School,6425 US 231 S,Crawfordsville,47933,IN
150803,North Miami Middle High School,570 E 900 N,Denver,46926,IN
150916,Elkhart Memorial High School,2608 California Rd,Elkhart,46514,IN
150920,Edgewood High School,601 S Edgewood Dr,Ellettsville,47429,IN
151041,Fishers High School,13000 Promise Rd,Fishers,46038,IN
151045,Hamilton Southeastern High School,13910 E 126th St,Fishers,46037,IN
151103,Homestead High School,4310 Homestead Rd,Fort Wayne,46814,IN
151275,Mississinewa High School,1 Indian Trl,Gas City,46933,IN
151350,Greenfield-Central High School,810 N Broadway,Greenfield,46140,IN
151390,Center Grove High School,2717 S Morgantown Rd,Greenwood,46143,IN
151405,Griffith High School,600 N Wiggs St,Griffith,46319,IN
151416,East Central High School,1 Trojan Pl - Suite A,St Leon,47012,IN
151449,Hammond Academy Of Science And Technology,33 Muenich Ct,Hammond,46320,IN
151545,Hobart High School,2211 E Tenth St,Hobart,46342,IN
151585,Carroll High School,3701 Carroll Rd,Fort Wayne,46818,IN
151651,Roncalli High School,,,,IN
151658,Cardinal Ritter High School,,,,IN
151660,Cathedral High School,,,,IN
151670,Decatur Central High School,5251 Kentucky Ave,Indianapolis,46221,IN
151678,Decatur Township School of Excellence,5106 S High School Rd,Indianapolis,46221,IN
151688,Heritage Christian School,,,,IN
151712,Lawrence North High School,7802 N Hague Rd,Indianapolis,46256,IN
151718,Northwest Community High School,5525 W 34th St,Indianapolis,46224,IN
151720,Park Tudor School,,,,IN
151753,Lighthouse College Prep Academy-Indianapolis,1780 Sloan Ave,Indianapolis,46203,IN
151790,Jasper High School,1600 St Charles St,Jasper,47546,IN
151910,Jefferson High School,1801 S 18th St,Lafayette,47905,IN
152170,Madison Consolidated High School,743 Clifty Dr,Madison,47250,IN
152225,Martinsville High School,1360 E Gray St,Martinsville,46151,IN
152400,Twin Lakes High School,300 S 3rd St,Monticello,47960,IN
152440,Morristown Junior-Senior High School,223 S Patterson St,Morristown,46161,IN
152470,Burris Laboratory School,2000 University Ave,Muncie,47306,IN
152489,Munster High School,8808 Columbia Ave,Munster,46321,IN
152495,Northwood High School,2101 N Main St,Nappanee,46550,IN
152504,Christian Academy of Indiana,,,,IN
152505,New Albany High School,1020 Vincennes St,New Albany,47150,IN
152515,Castle High School,3344 Hwy 261,Newburgh,47630,IN
152615,Noblesville High School,18111 Cumberland Rd,Noblesville,46060,IN
152680,Oldenburg Academy,,,,IN
152705,Jac-Cen-Del Junior-Senior High School,4586 N US 421,Osgood,47037,IN
152885,Plymouth High School,810 N Randolph St,Plymouth,46563,IN
153020,Rochester Community High School,1 Zebra Ln,Rochester,46975,IN
153112,Lake Central High School,8400 Wicker Ave,Saint John,46373,IN
153175,Seymour High School,1350 W 2nd St,Seymour,47274,IN
153200,Shelbyville High School,2003 S Miller St,Shelbyville,46176,IN
153255,Riley High School,1902 Fellows St,South Bend,46613,IN
153265,Saint Joseph High School,,,,IN
153380,Oak Hill High School,7756 W Delhpi Pk-27,Converse,46919,IN
153405,Tell City High School,900 12th St,Tell City,47586,IN
153566,"Victory Christian Academy, Inc",,,,IN
153623,Southwood Junior-Senior High School,564 E SR 124,Wabash,46992,IN
153625,Wabash High School,580 N Miami St,Wabash,46992,IN
153655,John Glenn High School,201 John Glenn Dr,Walkerton,46574,IN
153690,Warsaw Community High School,1 Tiger Ln,Warsaw,46580,IN
153735,Westfield High School,18250 N Union St,Westfield,46074,IN
153900,Zionsville Community High School,1000 Mulberry St,Zionsville,46077,IN
160010,Adel-De Soto-Minburn High School,801 Nile Kinnick Dr S,Adel,50003,IA
160055,Alburnett Junior-Senior High School,131 Roosevelt Street,Alburnett,52202,IA
160185,Central Lee High School,2642 Highway 218,Donnellson,52625,IA
160345,Belle Plaine Senior High School,610 13th Ave South,Belle Plaine,52208,IA
160673,John F Kennedy Senior High School,4545 Wenig RD NE,Cedar Rapids,52402,IA
160686,Prairie High School,,,,IA
160703,George Washington High School,2205 Forest DR SE,Cedar Rapids,52403,IA
161005,Thomas Jefferson High School,2501 W Broadway,Council Bluffs,51501,IA
161125,Decorah High School,100 Claiborne Drive,Decorah,52101,IA
161185,Central Campus High School,1800 Grand Ave,Des Moines,50309,IA
161195,East High School,815 E 13th St,Des Moines,50316,IA
161215,Roosevelt High School,4419 Center St,Des Moines,50312,IA
161890,Grinnell High School,1333 Sunset St,Grinnell,50112,IA
162400,Union High School,200 Adams St,La Porte City,50651,IA
162711,IKM-Manning High School,209 10th St,Manning,51455,IA
162775,Marshalltown High School,1602 S 2nd Ave,Marshalltown,50158,IA
163125,Nevada High School,1001 15th St,Nevada,50201,IA
163155,New Hampton High School,710 W Main,New Hampton,50659,IA
163335,Moc-Floyd Valley High School,615 8th St SE,Orange City,51041,IA
163365,Osage Senior High School,820 Sawyer,Osage,50461,IA
164040,West High School,2001 Casselman,Sioux City,51103,IA
164045,East High School,5011 Mayhew Ave,Sioux City,51106,IA
164050,Bishop Heelan High School,,,,IA
164056,North High School,4200 Cheyenne,Sioux City,51104,IA
164295,Tipton Community High School,400 E 6th St,Tipton,52772,IA
170515,Chanute High School,1501 West 36th Street,Chanute,66720,KS
170765,Derby High School,920 N Rock Road,Derby,67037,KS
170770,De Soto High School,35000 W 91st Street,De Soto,66018,KS
171120,Eisenhower High School,1230 S 167th St. W.,Goddard,67052,KS
171532,Bishop Miege High School,,,,KS
171720,Saint James Academy,,,,KS
172000,Shawnee Mission North High School,7401 Johnson Drive,Shawnee Mission,66202,KS
172302,Blue Valley Southwest High School,17600 Quivira Road,Overland Park,66062,KS
173185,The Independent School,,,,KS
173206,Wichita High School East,2301 E Douglas,Wichita,67211,KS
180005,Clinton County High School,65 High School Dr,Albany,42602,KY
180010,Campbell County High School,909 Camel Crossing,Alexandria,41001,KY
180060,Boyd County High School,14375 Lions Lane,Ashland,41102,KY
180105,Barbourville High School,140 School St,Barbourville,40906,KY
180110,Knox Central High School,100 Panther Way,Barbourville,40906,KY
180131,Thomas Nelson High School,150 Generals Blvd,Bardstown,40004,KY
180133,Nelson County High School,1070 Bloomfield Rd,Bardstown,40004,KY
180175,Belfry High School,27678 US 119 N,Belfry,41514,KY
180200,Marshall County High School,416 High School Rd,Benton,42025,KY
180211,Madison Southern High School,213 Glades Rd,Berea,40403,KY
180240,Owsley County High School,177 Shepherd Lane,Booneville,41314,KY
180247,Bowling Green High School,1801 Rockingham Lane,Bowling Green,42104,KY
180325,Burgin Independent School,440 E Main St,Burgin,40310,KY
180370,Campbellsville High School,230 W Main St,Campbellsville,42718,KY
