School Name,School Code
Donna North High School,442046
Duncanville High School,442085
W E Boswell High School,446084
Saginaw High School,446087
Chisholm Trail High School,442594
Eagle Pass High School,442100
C C Winn High School,442101
Westlake High School,440324
Early High School,440925
East Central High School,446135
Odessa Senior High School,445195
Permian High School,445197
Johnny Economedes High School,442147
Robert Vela High School,442143
Edinburg North High School,442148
Captain John L Chapin High School,442208
Ferris High School,442400
Florence High School,442425
Flour Bluff High School,441500
Elkins High School,446782
Dulles High School,446785
Willowridge High School,446712
William P Clements High School,446784
I H Kempner High School,446783
Stephen F Austin High School,445860
Hightower High School,446788
George Bush High School,443531
William B Travis High School,445848
Ridge Point High School,444836
Arlington Heights High School,442505
Robert L Paschal High School,442560
Freer High School,442620
Friendswood High School,442625
Frisco High School,442635
Centennial High School,442633
Wakeland High School,442602
Liberty High School,445579
Heritage High School,442488
Lone Star High School,442638
Rick Reedy High School,442627
Independence High School,442626
Lebanon Trail High School,440001
Robert G Cole High School,446204
North Shore Senior High School,443408
Ball High School,442690
Lakeview Centennial High School,442730
North Garland High School,442732
South Garland High School,442733
Naaman Forest High School,442736
Rowlett High School,446017
Georgetown High School,442770
East View High School,442776
Giddings High School,442790
Gonzales High School,442880
Robert E Lee High School,440490
Goose Creek Memorial High School,440480
South Grand Prairie High School,442932
Dubiski Career High School,440943
Grapevine Senior High School,442965
Colleyville Heritage High School,441408
iUniversity Prep,442958
Hamshire Fannett High School,443100
McCollum High School,446170
Harlingen High School,443125
Harlingen High School South,443124
Hidalgo Early College High School,443260
Highland Park High School,441740
Bellaire Senior High School,440557
Michael E Debakey High School for Health Professions,443378
Margaret Long Wisdom High School,443418
Heights High School,443385
Eastwood Academy,443511
Westside High School,443522
Texas Connections Academy at Houston,443201
Mickey Leland College Preparatory Academy for Young Men,443638
Young Womens College Preparatory Academy,443637
Kingwood High School,443863
Atascocita High School,443583
Lawrence D Bell High School,443502
Trinity High School,442322
Hutto High School,443510
Irving High School,443560
MacArthur High School,443562
Nimitz High School,443563
Jack E Singley Academy,443553
Joshua High School,443700
Judson High School,441472
Karen Wagner High School,446277
Katy High School,443735
James E Taylor High School,443736
Mayde Creek High School,443426
Cinco Ranch High School,443509
Morton Ranch High School,443739
Seven Lakes High School,443727
Obra D Tompkins High School,443726
Keller High School,443755
Fossil Ridge High School,443753
Central High School,442583
Timber Creek High School,443752
Killeen High School,443850
Klein High School,446690
Klein Forest High School,443394
Klein Oak High School,446691
Klein Collins High School,446693
La Grange High School,443950
La Porte High School,444025
Virginia Allred Stacey Junior-Senior High School,446161
Lago Vista High School,443948
Lake Travis High School,440311
Ben Franklin Terry High School,445997
Foster High School,445856
George Ranch High School,445862
Leander High School,444095
Cedar Park High School,441174
Vista Ridge High School,441176
Rouse High School,444097
Vandegrift High School,440363
Tom Glenn High School,440028
Lewisville High School,444135
Edward S Marcus High School,444132
Hebron High School,441146
Flower Mound High School,442434
Lindale High School,444170
Lindsay High School,444185
Little Cypress-Mauriceville High School,445240
Lone Oak High School,444260
Lovejoy High School,444368
Lubbock High School,444360
Lufkin High School,444385
Magnolia High School,444425
Magnolia West High School,444424
Mansfield High School,444460
Mansfield Lake Ridge High School,444457
Frontier High School,444466
McAllen High School,444595
McAllen Memorial High School,444596
Nikki Rowe High School,444599
McKinney High School,444630
McKinney North High School,444632
McKinney Boyd High School,444633
Meadow School,444645
Irion County High School,444705
Robert E Lee High School,444743
Midlothian High School,444750
Midlothian Heritage High School,444751
Mineral Wells High School,444815
Mission High School,444830
Montgomery High School,444865
Navasota High School,445005
Nederland High School,445025
Needville High School,445030
Porter High School,445644
LEE High School,446203
James Madison High School,446154
Theodore Roosevelt High School,446258
Ronald Reagan High School,446207
Johnson High School,446093
John Jay High School,446156
Tom C Clark High School,446261
Sandra Day O'Connor High School,443199
Brandeis High School,446254
William J Brennan High School,446239
Northwest High School,443715
Byron Nelson High School,444916
V R Eaton High School,442611
Olney High School,445225
Palacios High School,445305
J Frank Dobie High School,443374
Pasadena High School,445375
Pearland High School,445410
Glenda Dawson High School,445414
Perrin High School,445465
Pflugerville High School,445500
John B Connally High School,440305
Hendrickson High School,445499
Plano Senior High School,445565
Plano East Senior High School,445569
Plano West Senior High School,445573
Prosper High School,445715
Rice High School,445832
Lake Highlands High School,441758
Richardson High School,445840
Science Academy of South Texas,444682
South Texas ISD Medical Professions,446292
Rockwall High School,445952
Rockwall Heath High School,443191
Roma High School,445965
Round Rock High School,446025
Westwood High School,440326
McNeil High School,440303
Stony Point High School,446037
Cedar Ridge High School,446027
Royse City High School,446050
Sabine Pass School,446080
Salado High School,446090
Central High School,446115
Highlands High School,446151
San Marcos High School,446325
Santa Fe High School,440090
Samuel Clemens High School,446365
Byron P Steele II High School,446088
Seguin High School,446430
C E King High School,443355
Americas High School,442194
Eastlake High School,442277
Memorial Senior High School,443402
Spring Woods Senior High School,443451
Stratford High School,443447
Academy of Choice,443472
Sudan High School,446780
Sulphur Springs High School,446805
Terrell High School,446950
Texas High School,446970
Tomball High School,447043
Tomball Memorial High School,447044
United High School,444058
J B Alexander High School,444042
Victoria East High School,447254
Victoria West High School,447268
Vidor High School,447275
Wall High School,447332
Waller High School,447335
Waxahachie High School,447382
Weatherford High School,447395
Weslaco High School,447440
Weslaco East High School,447441
Whitehouse High School,447517
Eastwood High School,442217
Jesuit College Preparatory School,441755
Saint Pius X High School,443432
Strake Jesuit College Preparatory,443383
Saint Thomas High School,443435
TMI Episcopal School of Texas,446255
Ursuline Academy,441825
Saint Thomas Episcopal School,443433
iSchool Virtual Academy,444171
IDEA Montopolis College Preparatory,440393
Beaumont United High School,440436
Memorial High School,440416
Klein Cain High School,440155
Weiss High School,440164
CAST Tech High School,440116
Fort Worth Country Day School,442519
The Hockaday School,441750
Houston Christian High School,443409
Legacy Christian Academy,442634
Saint Mark's School of Texas,441805
Trinity Valley School,442572
North Central Texas Academy,442917
Parish Episcopal School,442368
John Paul II High School,445578
Saint Dominic Savio Catholic High School,440362
E A Young Academy,445138
Lakehill Preparatory School,441761
Radiant Stem Academy,448148
The Banff School,443464
Keystone School,446158
Prestonwood Christian Academy,441796
The John Cooper School,446991
Saint John's School,443425
Woodlands Christian Academy,447644
Duchesne Academy of the Sacred Heart,443363
Episcopal School of Dallas,441734
Saint Marys Hall,446220
Fort Worth Christian School,442517
Kinkaid School,443390
Rowland Hall,450385
American Preparatory Academy Draper III,450058
Beehive Science and Technology Academy,450401
American Fork High School,450005
Pleasant Grove High School,450305
Timpanogos High School,450283
Providence Hall Charter School,450124
Merit College Preparatory Academy,450426
Alta High School,450402
Canyons Technical Education Center,994504
Corner Canyon High School,450073
Layton High School,450163
Syracuse High School,450418
Skyline High School,450397
Murray High School,450235
Park City High School,450290
Timpview High School,450326
West High School,450400
Fremont High School,450248
Judge Memorial High School,450375
Juan Diego Catholic High School,450064
Waterford School,450328
Middleburg Academy,471427
Bishop Ireton High School,470019
Hampton Roads Academy,471533
Chatham Hall,470445
Episcopal High School,470020
The Potomac School,471396
Woodberry Forest School,472455
Foxcroft School,471425
Nansemond-Suffolk Academy,472213
Oak Hill Academy,471492
The Madeira School,470985
Paul VI Catholic High School,470801
Albemarle High School,470420
Western Albemarle High School,470627
T C Williams High School,470051
Wakefield High School,470120
Washington Liberty High School,470125
Yorktown High School,470130
Liberty High School,470175
Staunton River High School,471450
Jefferson Forest High School,470853
Parry McCluer High School,470345
Charlottesville High School,470423
Western Branch High School,470479
Hickory High School,470462
Grassfield High School,470469
Clover Hill High School,471429
Lloyd C Bird High School,470486
Thomas Dale High School,470485
Monacan High School,471873
Midlothian High School,471430
Cosby High School,470503
Chantilly High School,470402
Fairfax High School,470785
Falls Church High School,470792
West Potomac High School,470026
Hayfield Secondary School,470028
Herndon High School,471065
Lake Braddock Secondary School,470353
Langley High School,471393
James Madison High School,472278
McLean High School,471395
Oakton High School,472279
West Springfield High School,472140
Woodson High School,470788
Thomas Jefferson High School for Science and Technology,470054
Centreville High School,470549
South County High School,471251
Westfield High School,470406
George Mason High School,470795
Fauquier High School,472305
Liberty High School,472310
Kettle Run High School,471561
Fluvanna County High School,470390
Franklin County High School,471985
Sherando High School,472174
James Wood High School,472430
Millbrook High School,472431
William Monroe High School,472145
Halifax County High School,472105
Harrisonburg High School,471035
John Randolph Tucker High School,471863
Mills Godwin High School,471872
Deep Run High School,470952
Glen Allen High School,470956
King George High School,471180
Broad Run High School,470135
Loudoun County High School,471230
Loudoun Valley High School,471803
Potomac Falls High School,472176
Heritage High School,471227
Dominion High School,472178
Freedom High School,472110
Briar Woods High School,470061
Stone Bridge High School,470139
Woodgrove High School,471804
Tuscarora High School,471232
John Champe High School,470021
Rock Ridge High School,470140
Riverside High School,470064
Louisa County High School,471445
E C Glass High School,471295
Madison County High School,471325
Blacksburg High School,470225
Norview High School,471620
Orange County High School,471660
Powhatan High School,471785
Prince George High School,471790
Gar-Field High School,472460
Osbourn Park Senior High School,471345
Woodbridge Senior High School,472463
Potomac Senior High School,472464
Battlefield High School,471069
Forest Park High School,472468
Patriot High School,471562
Charles J Colgan Sr High School,470002
Richmond Community High School,471879
Cave Spring High School,471933
Hidden Valley High School,471951
Spotswood High School,471715
Spotsylvania High School,472130
Courtland High School,472127
Massaponax High School,472131
Chancellor High School,470879
Riverbend High School,470887
Brooke Point High School,472142
Stafford High School,470800
Colonial Forge High School,472144
Mountain View High School,472147
Princess Anne High School,471315
Ocean Lakes High School,472308
First Colonial High School,472290
Floyd E Kellam High School,472287
Kempsville High School,472293
Frank W Cox High School,472289
Salem High School,472306
Landstown High School,472273
Waynesboro High School,472362
Norfolk Christian Upper School,471618
Bishop O'Connell High School,470103
Saint Catherine's School,471885
Appomattox Regional Governor's School Arts And Technology,471716
Flint Hill School,471648
Fairfax Christian School,470786
Trinity Christian School,470805
Suffolk Christian Academy,472209
Fredericksburg Academy,470882
St Johnsbury Academy,460395
Essex High School,460135
Hartford High School,460495
Montpelier High School,460255
Mount Anthony Union High School,460030
South Burlington High School,460413
U-32 Middle & High School,460262
Woodstock Union High School & Middle School,460520
North Country Union High School,460280
Bellarmine Preparatory School,481365
Bishop Blanchet High School,481050
Bellevue Christian School,480065
Charles Wright Academy,481368
Seattle Preparatory School,481160
Kelso High School,480520
Anacortes High School,480025
Auburn High School,480055
Auburn Riverside High School,480046
Auburn Mountainview High School,480044
Washington School For The Blind,481482
Bainbridge High School,481580
Cam Academy,480056
Bellevue Senior High School,480070
Interlake High School,480069
Newport High School,480071
Sammamish High School,480072
International School,480068
Bellingham High School,480094
Sehome High School,480083
Squalicum High School,480091
Burlington-Edison High School,480130
Camas High School,480140
Central Kitsap High School,481195
Spokane Valley Tech,481291
Chelan High School,480180
Cheney High School,480185
Lynnwood High School,480649
Mountlake Terrace High School,480343
Ellensburg High School,480350
Cascade Senior High School,480383
Everett High School,480385
Henry M Jackson High School,480711
Evergreen High School,481141
Mountain View High School,481477
Heritage High School,481492
Union High School,480139
Todd Beamer High School,480401
Ferndale High School,480400
Issaquah High School,480500
Liberty High School,480502
Kamiakin High School,480524
Southridge High School,480531
Kentridge Senior High School,480536
Kentlake High School,480549
Juanita High School,480543
Lake Washington High School,480545
Redmond High School,480978
Eastlake High School,480548
International Community School,480552
Tesla Stem High School,480976
Cedarcrest High School,480145
Washington Connections Academy,480052
Mercer Island High School,480698
Monroe High School,480725
Skagit Academy,480027
Mariner High School,480387
Kamiak High School,480758
North Kitsap High School,480920
Timberline High School,480572
Woodinville High School,481598
Oak Harbor High School,480810
Olympia High School,480835
Orcas Island High School,480320
Orting High School,480855
Peninsula High School,480420
Gig Harbor High School,480421
Pullman High School,480935
Puyallup High School,480940
Emerald Ridge High School,481222
Charles A Lindbergh High School,480985
Hazen High School,480987
Richland High School,481000
Hanford High School,481002
Ballard High School,481045
Cleveland Stem High School,481055
Franklin High School,481080
Garfield High School,481115
Ingraham High School,481112
Nathan Hale High School,481128
Roosevelt High School,481140
West Seattle High School,481165
Sedro Woolley High School,481175
Sequim High School,481185
Shorecrest High School,481163
Shorewood High School,481166
Glacier Peak High School,481211
Mount Si High School,480797
South Kitsap High School,480910
Joel E Ferris High School,481258
Lewis and Clark High School,481265
North Central High School,481275
Spokane Virtual Learning,481243
Tacoma Science and Math Institute,481391
Tahoma Senior High School,480665
Tonasket High School,481425
A G West-Black Hills High School,480826
Columbia River High School,481460
Skyview High School,481489
Vancouver iTech Preparatory,481493
Walla Walla High School,481503
Wenatchee High School,481535
Dwight D Eisenhower High School,481603
Overlake School,480073
Life Christian Academy,481384
Eastside Catholic High School,480067
Riverview Learning Center - PARADE,480150
The Bear Creek School,481592
Academy For Precision Learning,480016
Seton Catholic College Preparatory High School,481471
Archbishop Murphy High School,480391
Yellow Wood Academy,480701
Holy Names Academy,481100
Dominican High School,502505
Catholic Memorial High School,502385
Marquette University High School,501370
Roncalli High School,501188
Pacelli Catholic High School,502192
Kettle Moraine Lutheran High School,500951
Martin Luther High School,500823
Wayland Academy,500170
Baraboo High School,500140
Bonduel High School,500250
Brookfield Central High School,500282
Brookfield East High School,500281
Cedarburg High School,500370
De Forest Area High School,500500
Kettle Moraine High School,502352
East Troy High School,500565
Edgerton Senior High School,500585
Elkhorn Area High School,500600
Fennimore Middle High School,500650
Fort Atkinson High School,500690
North Crawford High School,500715
Gibraltar High School,500660
Nicolet High School,501400
Grafton Senior High School,500770
Iforward,500785
Preble High School,500795
Hartford Union High School,500850
Arrowhead High School,500853
Holmen High School,500905
Bay Port High School,500787
Joseph A Craig High School,500955
Parker High School,500953
Jefferson High School,500965
Tremper High School,500998
Indian Trail High School And Academy,501006
Lakeview Technology Academy,501822
Kimberly High School,501030
Luxemburg Casco High School,501140
East High School,501150
James Madison Memorial High School,501157
La Follette High School,501163
West High School,501165
Marshfield High School,501230
Menomonee Falls High School,501285
Middleton High School,501320
Milton High School,501330
Monona Grove High School,501160
Mukwonago High School,501590
Muskego High School,501607
Neenah High School,501615
New Berlin Eisenhower Middle High School,501631
New Berlin West Middle High School,501632
New Glarus High School,501635
New London High School,501650
New Richmond Senior High School,501655
Oak Creek High School,502152
Oregon High School,501715
Parkview Junior/Senior High School,501720
Port Washington High School,501845
Laconia High School,502015
Saint Francis High School,502037
Sauk Prairie High School,501885
Shawano Senior High School,502080
Slinger High School,502130
Stevens Point Area High School,502195
Sun Prairie High School,502242
Verona Area High School,502330
Watertown High School,502380
Waunakee High School,502395
Waupaca High School,502400
Wausau West High School,502417
West Allis Central High School,502445
West De Pere High School,502470
Whitefish Bay High School,501505
Whitewater High School,502525
Divine Savior-Holy Angels High School,501350
University School of Milwaukee,501390
Central Catholic High School,491400
Charleston Catholic High School,490205
Hedgesville High School,490545
Musselman High School,490175
Scott High School,490745
Brooke High School,491365
Weir High School,491345
East Hardy High School,490800
South Harrison High School,490730
Jefferson High School,491178
Washington High School,490229
George Washington High School,490217
Nitro High School,490935
Lincoln County High School,490527
East Fairmont High School,490385
John Marshall High School,490483
Tug Valley High School,490655
Morgantown High School,490875
Buckhannon-Upshur High School,490165
Magnolia High School,490930
East High School,510061
Hot Springs County High School,510425
Buffalo High School,510035
Kelly Walsh High School,510058
Powell High School,510340
Sheridan High School,510395
