school_name,state_school_id,nces_id,course_id,course_name,teacher_name_or_id,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Southern Garrett High School,MD-11-110709,240036000674,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Southern Garrett High School,MD-11-110709,240036000674,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Swan Meadow School,MD-11-110812,240036000676,"10,011.00",Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Edgewood High,MD-12-120176,240039000690,"10,951.00",CTE- Introduction to programming and applications,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Edgewood High,MD-12-120176,240039000690,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Joppatowne High,MD-12-120181,240039000705,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Patterson Mill High School,MD-12-120187,240039001638,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Patterson Mill High School,MD-12-120187,240039001638,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Aberdeen High,MD-12-120270,240039000679,"10,951.00",CTE- Introduction to programming and applications,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Aberdeen High,MD-12-120270,240039000679,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Aberdeen High,MD-12-120270,240039000679,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
