school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Eldorado HS,,320006000032,10201,Web Design and Development Advanced Studies,9,5,1,7,0,0,0,0,0
SPANISH SPRINGS HIGH SCHOOL,,320048000545,10201,Web Design and Development Advanced Studies,2,1,0,0,0,0,0,0,0
Sunrise Mountain HS,,320006000777,10201,Web Design and Development Advanced Studies,9,3,2,6,0,0,0,0,0
Albert M. Lowry High School,,320021000149,10201,Web Design and Development I,11,5,0,3,0,0,0,0,0
Bonanza HS,,320006000011,10201,Web Design and Development I,37,7,3,18,2,2,37,0,0
Carson High School,,320039000280,10201,Web Design and Development I,65,20,0,28,2,0,35,0,0
Las Vegas HS,,320006000065,10201,Web Design and Development I,245,86,26,179,1,4,245,23,60
Palo Verde HS,,320006000446,10201,Web Design and Development I,65,18,3,15,0,2,23,0,0
PROCTER R. HUG HIGH SCHOOL,,320048000238,10201,Web Design and Development III,7,1,1,5,0,0,0,0,0
Southwest Career & Technical Academy HS,,320006000780,10201,Web Design and Development I,68,30,6,8,0,2,22,0,0
SPANISH SPRINGS HIGH SCHOOL,,320048000545,10201,Web Design and Development I,20,4,2,6,0,0,0,0,0
Sunrise Mountain HS,,320006000777,10201,Web Design and Development I,123,38,18,91,0,1,123,11,27
Virgin Valley HS,,320006000111,10201,Web Design and Development I,26,2,0,12,0,0,26,0,0
White Pine High School,,320051000267,10201,Web Design and Development I,14,4,0,5,1,0,0,0,0
Carson High School,,320039000280,10201,Web Design and Development II,38,12,0,20,1,0,19,0,0
Las Vegas HS,,320006000065,10201,Web Design and Development II,19,5,2,14,0,0,19,0,0
Liberty HS,,320006000604,10201,Web Design and Development II,22,2,1,7,0,1,0,0,0
