RegionalPartner	LEAID	course	workshop_days
Grand Canyon University & Science Foundation Arizona	400122
Grand Canyon University & Science Foundation Arizona	400124
Grand Canyon University & Science Foundation Arizona	400125
Grand Canyon University & Science Foundation Arizona	400126
Grand Canyon University & Science Foundation Arizona	400128
Grand Canyon University & Science Foundation Arizona	400129
Grand Canyon University & Science Foundation Arizona	400130
Grand Canyon University & Science Foundation Arizona	400131
Grand Canyon University & Science Foundation Arizona	400133
Grand Canyon University & Science Foundation Arizona	400134
Grand Canyon University & Science Foundation Arizona	400135
Grand Canyon University & Science Foundation Arizona	400141
Grand Canyon University & Science Foundation Arizona	400144
Grand Canyon University & Science Foundation Arizona	400145
Grand Canyon University & Science Foundation Arizona	400147
Grand Canyon University & Science Foundation Arizona	400149
Grand Canyon University & Science Foundation Arizona	400150
Grand Canyon University & Science Foundation Arizona	400151
Grand Canyon University & Science Foundation Arizona	400152
Grand Canyon University & Science Foundation Arizona	400153
Grand Canyon University & Science Foundation Arizona	400154
Grand Canyon University & Science Foundation Arizona	400157
Grand Canyon University & Science Foundation Arizona	400159
Grand Canyon University & Science Foundation Arizona	400160
Grand Canyon University & Science Foundation Arizona	400161
Grand Canyon University & Science Foundation Arizona	400163
Grand Canyon University & Science Foundation Arizona	400164
Grand Canyon University & Science Foundation Arizona	400165
Grand Canyon University & Science Foundation Arizona	400178
Grand Canyon University & Science Foundation Arizona	400181
Grand Canyon University & Science Foundation Arizona	400182
Grand Canyon University & Science Foundation Arizona	400184
Grand Canyon University & Science Foundation Arizona	400185
Grand Canyon University & Science Foundation Arizona	400187
Grand Canyon University & Science Foundation Arizona	400189
Grand Canyon University & Science Foundation Arizona	400190
Grand Canyon University & Science Foundation Arizona	400191
Grand Canyon University & Science Foundation Arizona	400192
Grand Canyon University & Science Foundation Arizona	400197
Grand Canyon University & Science Foundation Arizona	400201
Grand Canyon University & Science Foundation Arizona	400202
Grand Canyon University & Science Foundation Arizona	400204
Grand Canyon University & Science Foundation Arizona	400205
Grand Canyon University & Science Foundation Arizona	400206
Grand Canyon University & Science Foundation Arizona	400207
Grand Canyon University & Science Foundation Arizona	400208
Grand Canyon University & Science Foundation Arizona	400209
Grand Canyon University & Science Foundation Arizona	400210
Grand Canyon University & Science Foundation Arizona	400211
Grand Canyon University & Science Foundation Arizona	400212
Grand Canyon University & Science Foundation Arizona	400213
Grand Canyon University & Science Foundation Arizona	400214
Grand Canyon University & Science Foundation Arizona	400216
Grand Canyon University & Science Foundation Arizona	400217
Grand Canyon University & Science Foundation Arizona	400218
Grand Canyon University & Science Foundation Arizona	400219
Grand Canyon University & Science Foundation Arizona	400221
Grand Canyon University & Science Foundation Arizona	400223
Grand Canyon University & Science Foundation Arizona	400225
Grand Canyon University & Science Foundation Arizona	400227
Grand Canyon University & Science Foundation Arizona	400229
Grand Canyon University & Science Foundation Arizona	400230
Grand Canyon University & Science Foundation Arizona	400231
Grand Canyon University & Science Foundation Arizona	400232
Grand Canyon University & Science Foundation Arizona	400235
Grand Canyon University & Science Foundation Arizona	400236
Grand Canyon University & Science Foundation Arizona	400237
Grand Canyon University & Science Foundation Arizona	400238
Grand Canyon University & Science Foundation Arizona	400239
Grand Canyon University & Science Foundation Arizona	400241
Grand Canyon University & Science Foundation Arizona	400243
Grand Canyon University & Science Foundation Arizona	400244
Grand Canyon University & Science Foundation Arizona	400246
Grand Canyon University & Science Foundation Arizona	400248
Grand Canyon University & Science Foundation Arizona	400252
Grand Canyon University & Science Foundation Arizona	400254
Grand Canyon University & Science Foundation Arizona	400255
Grand Canyon University & Science Foundation Arizona	400256
Grand Canyon University & Science Foundation Arizona	400257
Grand Canyon University & Science Foundation Arizona	400258
Grand Canyon University & Science Foundation Arizona	400259
Grand Canyon University & Science Foundation Arizona	400260
Grand Canyon University & Science Foundation Arizona	400261
Grand Canyon University & Science Foundation Arizona	400263
Grand Canyon University & Science Foundation Arizona	400264
Grand Canyon University & Science Foundation Arizona	400266
Grand Canyon University & Science Foundation Arizona	400267
Grand Canyon University & Science Foundation Arizona	400268
Grand Canyon University & Science Foundation Arizona	400273
Grand Canyon University & Science Foundation Arizona	400274
Grand Canyon University & Science Foundation Arizona	400275
Grand Canyon University & Science Foundation Arizona	400276
Grand Canyon University & Science Foundation Arizona	400278
Grand Canyon University & Science Foundation Arizona	400279
Grand Canyon University & Science Foundation Arizona	400280
Grand Canyon University & Science Foundation Arizona	400281
Grand Canyon University & Science Foundation Arizona	400282
Grand Canyon University & Science Foundation Arizona	400284
Grand Canyon University & Science Foundation Arizona	400285
Grand Canyon University & Science Foundation Arizona	400288
Grand Canyon University & Science Foundation Arizona	400290
Grand Canyon University & Science Foundation Arizona	400295
Grand Canyon University & Science Foundation Arizona	400296
Grand Canyon University & Science Foundation Arizona	400298
Grand Canyon University & Science Foundation Arizona	400299
Grand Canyon University & Science Foundation Arizona	400303
Grand Canyon University & Science Foundation Arizona	400310
Grand Canyon University & Science Foundation Arizona	400311
Grand Canyon University & Science Foundation Arizona	400312
Grand Canyon University & Science Foundation Arizona	400313
Grand Canyon University & Science Foundation Arizona	400314
Grand Canyon University & Science Foundation Arizona	400315
Grand Canyon University & Science Foundation Arizona	400316
Grand Canyon University & Science Foundation Arizona	400317
Grand Canyon University & Science Foundation Arizona	400318
Grand Canyon University & Science Foundation Arizona	400320
Grand Canyon University & Science Foundation Arizona	400321
Grand Canyon University & Science Foundation Arizona	400322
Grand Canyon University & Science Foundation Arizona	400323
Grand Canyon University & Science Foundation Arizona	400324
Grand Canyon University & Science Foundation Arizona	400326
Grand Canyon University & Science Foundation Arizona	400327
Grand Canyon University & Science Foundation Arizona	400328
Grand Canyon University & Science Foundation Arizona	400329
Grand Canyon University & Science Foundation Arizona	400330
Grand Canyon University & Science Foundation Arizona	400332
Grand Canyon University & Science Foundation Arizona	400334
Grand Canyon University & Science Foundation Arizona	400338
Grand Canyon University & Science Foundation Arizona	400339
Grand Canyon University & Science Foundation Arizona	400340
Grand Canyon University & Science Foundation Arizona	400341
Grand Canyon University & Science Foundation Arizona	400343
Grand Canyon University & Science Foundation Arizona	400344
Grand Canyon University & Science Foundation Arizona	400345
Grand Canyon University & Science Foundation Arizona	400347
Grand Canyon University & Science Foundation Arizona	400348
Grand Canyon University & Science Foundation Arizona	400349
Grand Canyon University & Science Foundation Arizona	400350
Grand Canyon University & Science Foundation Arizona	400351
Grand Canyon University & Science Foundation Arizona	400352
Grand Canyon University & Science Foundation Arizona	400353
Grand Canyon University & Science Foundation Arizona	400354
Grand Canyon University & Science Foundation Arizona	400355
Grand Canyon University & Science Foundation Arizona	400356
Grand Canyon University & Science Foundation Arizona	400357
Grand Canyon University & Science Foundation Arizona	400359
Grand Canyon University & Science Foundation Arizona	400360
Grand Canyon University & Science Foundation Arizona	400361
Grand Canyon University & Science Foundation Arizona	400363
Grand Canyon University & Science Foundation Arizona	400364
Grand Canyon University & Science Foundation Arizona	400366
Grand Canyon University & Science Foundation Arizona	400367
Grand Canyon University & Science Foundation Arizona	400368
Grand Canyon University & Science Foundation Arizona	400370
Grand Canyon University & Science Foundation Arizona	400373
Grand Canyon University & Science Foundation Arizona	400374
Grand Canyon University & Science Foundation Arizona	400375
Grand Canyon University & Science Foundation Arizona	400376
Grand Canyon University & Science Foundation Arizona	400377
Grand Canyon University & Science Foundation Arizona	400381
Grand Canyon University & Science Foundation Arizona	400382
Grand Canyon University & Science Foundation Arizona	400383
Grand Canyon University & Science Foundation Arizona	400384
Grand Canyon University & Science Foundation Arizona	400385
Grand Canyon University & Science Foundation Arizona	400386
Grand Canyon University & Science Foundation Arizona	400387
Grand Canyon University & Science Foundation Arizona	400388
Grand Canyon University & Science Foundation Arizona	400389
Grand Canyon University & Science Foundation Arizona	400390
Grand Canyon University & Science Foundation Arizona	400391
Grand Canyon University & Science Foundation Arizona	400393
Grand Canyon University & Science Foundation Arizona	400394
Grand Canyon University & Science Foundation Arizona	400395
Grand Canyon University & Science Foundation Arizona	400396
Grand Canyon University & Science Foundation Arizona	400397
Grand Canyon University & Science Foundation Arizona	400398
Grand Canyon University & Science Foundation Arizona	400399
Grand Canyon University & Science Foundation Arizona	400401
Grand Canyon University & Science Foundation Arizona	400402
Grand Canyon University & Science Foundation Arizona	400403
Grand Canyon University & Science Foundation Arizona	400404
Grand Canyon University & Science Foundation Arizona	400405
Grand Canyon University & Science Foundation Arizona	400406
Grand Canyon University & Science Foundation Arizona	400407
Grand Canyon University & Science Foundation Arizona	400409
Grand Canyon University & Science Foundation Arizona	400413
Grand Canyon University & Science Foundation Arizona	400414
Grand Canyon University & Science Foundation Arizona	400415
Grand Canyon University & Science Foundation Arizona	400416
Grand Canyon University & Science Foundation Arizona	400417
Grand Canyon University & Science Foundation Arizona	400418
Grand Canyon University & Science Foundation Arizona	400419
Grand Canyon University & Science Foundation Arizona	400420
Grand Canyon University & Science Foundation Arizona	400421
Grand Canyon University & Science Foundation Arizona	400423
Grand Canyon University & Science Foundation Arizona	400424
Grand Canyon University & Science Foundation Arizona	400425
Grand Canyon University & Science Foundation Arizona	400426
Grand Canyon University & Science Foundation Arizona	400429
Grand Canyon University & Science Foundation Arizona	400431
Grand Canyon University & Science Foundation Arizona	400432
Grand Canyon University & Science Foundation Arizona	400433
Grand Canyon University & Science Foundation Arizona	400434
Grand Canyon University & Science Foundation Arizona	400438
Grand Canyon University & Science Foundation Arizona	400439
Grand Canyon University & Science Foundation Arizona	400440
Grand Canyon University & Science Foundation Arizona	400441
Grand Canyon University & Science Foundation Arizona	400442
Grand Canyon University & Science Foundation Arizona	400444
Grand Canyon University & Science Foundation Arizona	400445
Grand Canyon University & Science Foundation Arizona	400446
Grand Canyon University & Science Foundation Arizona	400447
Grand Canyon University & Science Foundation Arizona	400448
Grand Canyon University & Science Foundation Arizona	400450
Grand Canyon University & Science Foundation Arizona	400451
Grand Canyon University & Science Foundation Arizona	400453
Grand Canyon University & Science Foundation Arizona	400454
Grand Canyon University & Science Foundation Arizona	400455
Grand Canyon University & Science Foundation Arizona	400456
Grand Canyon University & Science Foundation Arizona	400457
Grand Canyon University & Science Foundation Arizona	400458
Grand Canyon University & Science Foundation Arizona	400459
Grand Canyon University & Science Foundation Arizona	400460
Grand Canyon University & Science Foundation Arizona	400461
Grand Canyon University & Science Foundation Arizona	400462
Grand Canyon University & Science Foundation Arizona	400463
Grand Canyon University & Science Foundation Arizona	400480
Grand Canyon University & Science Foundation Arizona	400520
Grand Canyon University & Science Foundation Arizona	400600
Grand Canyon University & Science Foundation Arizona	400607
Grand Canyon University & Science Foundation Arizona	400608
Grand Canyon University & Science Foundation Arizona	400609
Grand Canyon University & Science Foundation Arizona	400610
Grand Canyon University & Science Foundation Arizona	400612
Grand Canyon University & Science Foundation Arizona	400613
Grand Canyon University & Science Foundation Arizona	400614
Grand Canyon University & Science Foundation Arizona	400615
Grand Canyon University & Science Foundation Arizona	400616
Grand Canyon University & Science Foundation Arizona	400618
Grand Canyon University & Science Foundation Arizona	400619
Grand Canyon University & Science Foundation Arizona	400620
Grand Canyon University & Science Foundation Arizona	400621
Grand Canyon University & Science Foundation Arizona	400625
Grand Canyon University & Science Foundation Arizona	400626
Grand Canyon University & Science Foundation Arizona	400630
Grand Canyon University & Science Foundation Arizona	400631
Grand Canyon University & Science Foundation Arizona	400632
Grand Canyon University & Science Foundation Arizona	400633
Grand Canyon University & Science Foundation Arizona	400634
Grand Canyon University & Science Foundation Arizona	400636
Grand Canyon University & Science Foundation Arizona	400637
Grand Canyon University & Science Foundation Arizona	400638
Grand Canyon University & Science Foundation Arizona	400640
Grand Canyon University & Science Foundation Arizona	400641
Grand Canyon University & Science Foundation Arizona	400649
Grand Canyon University & Science Foundation Arizona	400650
Grand Canyon University & Science Foundation Arizona	400653
Grand Canyon University & Science Foundation Arizona	400655
Grand Canyon University & Science Foundation Arizona	400656
Grand Canyon University & Science Foundation Arizona	400680
Grand Canyon University & Science Foundation Arizona	400720
Grand Canyon University & Science Foundation Arizona	400745
Grand Canyon University & Science Foundation Arizona	400746
Grand Canyon University & Science Foundation Arizona	400747
Grand Canyon University & Science Foundation Arizona	400748
Grand Canyon University & Science Foundation Arizona	400749
Grand Canyon University & Science Foundation Arizona	400750
Grand Canyon University & Science Foundation Arizona	400751
Grand Canyon University & Science Foundation Arizona	400752
Grand Canyon University & Science Foundation Arizona	400753
Grand Canyon University & Science Foundation Arizona	400754
Grand Canyon University & Science Foundation Arizona	400755
Grand Canyon University & Science Foundation Arizona	400756
Grand Canyon University & Science Foundation Arizona	400757
Grand Canyon University & Science Foundation Arizona	400758
Grand Canyon University & Science Foundation Arizona	400760
